Log created: 2026-01-12 04:38:38
Type: staging
[2026-01-12 04:41:49][notice]The count of copied files: 500
[2026-01-12 04:41:49][notice]The next copying files starts from:66500
[2026-01-12 04:41:51][notice]The count of copied files: 500
[2026-01-12 04:41:51][notice]The next copying files starts from:67000
[2026-01-12 04:41:52][notice]The count of copied files: 500
[2026-01-12 04:41:52][notice]The next copying files starts from:67500
[2026-01-12 04:41:53][notice]The count of copied files: 500
[2026-01-12 04:41:53][notice]The next copying files starts from:68000
[2026-01-12 04:41:54][notice]The count of copied files: 500
[2026-01-12 04:41:54][notice]The next copying files starts from:68500
[2026-01-12 04:41:55][notice]The count of copied files: 500
[2026-01-12 04:41:55][notice]The next copying files starts from:69000
[2026-01-12 04:41:57][notice]The count of copied files: 500
[2026-01-12 04:41:57][notice]The next copying files starts from:69500
[2026-01-12 04:41:58][notice]The count of copied files: 500
[2026-01-12 04:41:58][notice]The next copying files starts from:70000
[2026-01-12 04:41:58][notice]The count of copied files: 500
[2026-01-12 04:41:58][notice]The next copying files starts from:70500
[2026-01-12 04:41:59][notice]The count of copied files: 500
[2026-01-12 04:41:59][notice]The next copying files starts from:71000
[2026-01-12 04:41:59][notice]The count of copied files: 500
[2026-01-12 04:41:59][notice]The next copying files starts from:71500
[2026-01-12 04:42:00][notice]The count of copied files: 500
[2026-01-12 04:42:00][notice]The next copying files starts from:72000
[2026-01-12 04:42:01][notice]The count of copied files: 500
[2026-01-12 04:42:01][notice]The next copying files starts from:72500
[2026-01-12 04:42:02][notice]The count of copied files: 500
[2026-01-12 04:42:02][notice]The next copying files starts from:73000
[2026-01-12 04:42:02][notice]The count of copied files: 500
[2026-01-12 04:42:02][notice]The next copying files starts from:73500
[2026-01-12 04:42:06][notice]The count of copied files: 500
[2026-01-12 04:42:06][notice]The next copying files starts from:74000
[2026-01-12 04:42:08][notice]The count of copied files: 500
[2026-01-12 04:42:08][notice]The next copying files starts from:74500
[2026-01-12 04:42:11][notice]The count of copied files: 500
[2026-01-12 04:42:11][notice]The next copying files starts from:75000
[2026-01-12 04:42:13][notice]The count of copied files: 500
[2026-01-12 04:42:13][notice]The next copying files starts from:75500
[2026-01-12 04:42:16][notice]The count of copied files: 500
[2026-01-12 04:42:16][notice]The next copying files starts from:76000
[2026-01-12 04:42:18][notice]The count of copied files: 500
[2026-01-12 04:42:18][notice]The next copying files starts from:76500
[2026-01-12 04:42:19][notice]The count of copied files: 500
[2026-01-12 04:42:19][notice]The next copying files starts from:77000
[2026-01-12 04:42:20][notice]The count of copied files: 500
[2026-01-12 04:42:20][notice]The next copying files starts from:77500
[2026-01-12 04:42:21][notice]The count of copied files: 500
[2026-01-12 04:42:21][notice]The next copying files starts from:78000
[2026-01-12 04:42:22][notice]The count of copied files: 500
[2026-01-12 04:42:22][notice]The next copying files starts from:78500
[2026-01-12 04:42:22][notice]The count of copied files: 500
[2026-01-12 04:42:22][notice]The next copying files starts from:79000
[2026-01-12 04:42:23][notice]The count of copied files: 500
[2026-01-12 04:42:23][notice]The next copying files starts from:79500
[2026-01-12 04:42:23][notice]The count of copied files: 500
[2026-01-12 04:42:23][notice]The next copying files starts from:80000
[2026-01-12 04:42:24][notice]The count of copied files: 500
[2026-01-12 04:42:24][notice]The next copying files starts from:80500
[2026-01-12 04:42:26][notice]The count of copied files: 500
[2026-01-12 04:42:26][notice]The next copying files starts from:81000
[2026-01-12 04:42:27][notice]The count of copied files: 500
[2026-01-12 04:42:27][notice]The next copying files starts from:81500
[2026-01-12 04:42:28][notice]The count of copied files: 500
[2026-01-12 04:42:28][notice]The next copying files starts from:82000
[2026-01-12 04:42:29][notice]The count of copied files: 500
[2026-01-12 04:42:29][notice]The next copying files starts from:82500
[2026-01-12 04:42:30][notice]The count of copied files: 500
[2026-01-12 04:42:30][notice]The next copying files starts from:83000
[2026-01-12 04:42:31][notice]The count of copied files: 500
[2026-01-12 04:42:31][notice]The next copying files starts from:83500
[2026-01-12 04:42:32][notice]The count of copied files: 500
[2026-01-12 04:42:32][notice]The next copying files starts from:84000
[2026-01-12 04:42:33][notice]The count of copied files: 500
[2026-01-12 04:42:33][notice]The next copying files starts from:84500
[2026-01-12 04:42:34][notice]The count of copied files: 500
[2026-01-12 04:42:34][notice]The next copying files starts from:85000
[2026-01-12 04:42:35][notice]The count of copied files: 500
[2026-01-12 04:42:35][notice]The next copying files starts from:85500
[2026-01-12 04:42:37][notice]The count of copied files: 500
[2026-01-12 04:42:37][notice]The next copying files starts from:86000
[2026-01-12 04:42:38][notice]The count of copied files: 500
[2026-01-12 04:42:38][notice]The next copying files starts from:86500
[2026-01-12 04:42:39][notice]The count of copied files: 500
[2026-01-12 04:42:39][notice]The next copying files starts from:87000
[2026-01-12 04:42:39][notice]The count of copied files: 500
[2026-01-12 04:42:39][notice]The next copying files starts from:87500
[2026-01-12 04:42:40][notice]The count of copied files: 500
[2026-01-12 04:42:40][notice]The next copying files starts from:88000
[2026-01-12 04:42:41][notice]The count of copied files: 500
[2026-01-12 04:42:41][notice]The next copying files starts from:88500
[2026-01-12 04:42:43][notice]The count of copied files: 500
[2026-01-12 04:42:43][notice]The next copying files starts from:89000
[2026-01-12 04:42:44][notice]The count of copied files: 500
[2026-01-12 04:42:44][notice]The next copying files starts from:89500
[2026-01-12 04:42:45][notice]The count of copied files: 500
[2026-01-12 04:42:45][notice]The next copying files starts from:90000
[2026-01-12 04:42:46][notice]The count of copied files: 500
[2026-01-12 04:42:46][notice]The next copying files starts from:90500
[2026-01-12 04:42:47][notice]The count of copied files: 500
[2026-01-12 04:42:47][notice]The next copying files starts from:91000
[2026-01-12 04:42:48][notice]The count of copied files: 500
[2026-01-12 04:42:48][notice]The next copying files starts from:91500
[2026-01-12 04:42:49][notice]The count of copied files: 500
[2026-01-12 04:42:49][notice]The next copying files starts from:92000
[2026-01-12 04:42:50][notice]The count of copied files: 500
[2026-01-12 04:42:50][notice]The next copying files starts from:92500
[2026-01-12 04:42:51][notice]The count of copied files: 500
[2026-01-12 04:42:51][notice]The next copying files starts from:93000
[2026-01-12 04:42:52][notice]Copying upload files is completed.
[2026-01-12 04:42:56][notice]Start processing db.
[2026-01-12 04:42:56][notice]Prepare to copy database.
[2026-01-12 04:42:56][notice]Retrieve the tables required to copy.
[2026-01-12 04:42:56][notice]Copying muz_actionscheduler_actions is completed.
[2026-01-12 04:42:59][notice]Start processing db.
[2026-01-12 04:42:59][notice]Prepare to copy database.
[2026-01-12 04:42:59][notice]Copying muz_actionscheduler_claims is completed.
[2026-01-12 04:43:01][notice]Start processing db.
[2026-01-12 04:43:01][notice]Prepare to copy database.
[2026-01-12 04:43:01][notice]Copying muz_actionscheduler_groups is completed.
[2026-01-12 04:43:04][notice]Start processing db.
[2026-01-12 04:43:04][notice]Prepare to copy database.
[2026-01-12 04:43:04][notice]Copying muz_actionscheduler_logs is completed.
[2026-01-12 04:43:07][notice]Start processing db.
[2026-01-12 04:43:07][notice]Prepare to copy database.
[2026-01-12 04:43:07][notice]Copying muz_aioseo_cache is completed.
[2026-01-12 04:43:10][notice]Start processing db.
[2026-01-12 04:43:10][notice]Prepare to copy database.
[2026-01-12 04:43:10][notice]Copying muz_aioseo_links is completed.
[2026-01-12 04:43:13][notice]Start processing db.
[2026-01-12 04:43:13][notice]Prepare to copy database.
[2026-01-12 04:43:13][notice]Copying 10000 queries is completed.
[2026-01-12 04:43:13][notice]The next copying table info: {"name":"muz_aioseo_links_suggestions","create":1,"start":10000,"finished":0}
[2026-01-12 04:43:13][notice]Copying 10000 queries is completed.
[2026-01-12 04:43:13][notice]The next copying table info: {"name":"muz_aioseo_links_suggestions","create":1,"start":20000,"finished":0}
[2026-01-12 04:43:14][notice]Copying muz_aioseo_links_suggestions is completed.
[2026-01-12 04:43:17][notice]Start processing db.
[2026-01-12 04:43:17][notice]Prepare to copy database.
[2026-01-12 04:43:17][notice]Copying muz_aioseo_notifications is completed.
[2026-01-12 04:43:20][notice]Start processing db.
[2026-01-12 04:43:20][notice]Prepare to copy database.
[2026-01-12 04:43:20][notice]Copying 10000 queries is completed.
[2026-01-12 04:43:20][notice]The next copying table info: {"name":"muz_aioseo_posts","create":1,"start":10000,"finished":0}
[2026-01-12 04:43:20][notice]Copying muz_aioseo_posts is completed.
[2026-01-12 04:43:23][notice]Start processing db.
[2026-01-12 04:43:23][notice]Prepare to copy database.
[2026-01-12 04:43:23][notice]Copying muz_aioseo_redirects is completed.
[2026-01-12 04:43:26][notice]Start processing db.
[2026-01-12 04:43:26][notice]Prepare to copy database.
[2026-01-12 04:43:26][notice]Copying muz_aioseo_redirects_404 is completed.
[2026-01-12 04:43:29][notice]Start processing db.
[2026-01-12 04:43:29][notice]Prepare to copy database.
[2026-01-12 04:43:29][notice]Copying muz_aioseo_redirects_404_logs is completed.
[2026-01-12 04:43:31][notice]Start processing db.
[2026-01-12 04:43:31][notice]Prepare to copy database.
[2026-01-12 04:43:31][notice]Copying muz_aioseo_redirects_hits is completed.
[2026-01-12 04:43:34][notice]Start processing db.
[2026-01-12 04:43:34][notice]Prepare to copy database.
[2026-01-12 04:43:34][notice]Copying muz_aioseo_redirects_logs is completed.
[2026-01-12 04:43:37][notice]Start processing db.
[2026-01-12 04:43:37][notice]Prepare to copy database.
[2026-01-12 04:43:37][notice]Copying muz_aioseo_search_statistics_objects is completed.
[2026-01-12 04:43:40][notice]Start processing db.
[2026-01-12 04:43:40][notice]Prepare to copy database.
[2026-01-12 04:43:40][notice]Copying muz_aioseo_terms is completed.
[2026-01-12 04:43:43][notice]Start processing db.
[2026-01-12 04:43:43][notice]Prepare to copy database.
[2026-01-12 04:43:43][notice]Copying muz_ays_pb is completed.
[2026-01-12 04:43:46][notice]Start processing db.
[2026-01-12 04:43:46][notice]Prepare to copy database.
[2026-01-12 04:43:46][notice]Copying muz_ays_pb_categories is completed.
[2026-01-12 04:43:49][notice]Start processing db.
[2026-01-12 04:43:49][notice]Prepare to copy database.
[2026-01-12 04:43:49][notice]Copying muz_ays_pb_settings is completed.
[2026-01-12 04:43:52][notice]Start processing db.
[2026-01-12 04:43:52][notice]Prepare to copy database.
[2026-01-12 04:43:52][notice]Copying 10000 queries is completed.
[2026-01-12 04:43:52][notice]The next copying table info: {"name":"muz_commentmeta","create":1,"start":10000,"finished":0}
[2026-01-12 04:43:52][notice]Copying 10000 queries is completed.
[2026-01-12 04:43:52][notice]The next copying table info: {"name":"muz_commentmeta","create":1,"start":20000,"finished":0}
[2026-01-12 04:43:52][notice]Copying 10000 queries is completed.
[2026-01-12 04:43:52][notice]The next copying table info: {"name":"muz_commentmeta","create":1,"start":30000,"finished":0}
[2026-01-12 04:43:52][notice]Copying muz_commentmeta is completed.
[2026-01-12 04:43:55][notice]Start processing db.
[2026-01-12 04:43:55][notice]Prepare to copy database.
[2026-01-12 04:43:55][notice]Copying 10000 queries is completed.
[2026-01-12 04:43:55][notice]The next copying table info: {"name":"muz_comments","create":1,"start":10000,"finished":0}
[2026-01-12 04:43:55][notice]Copying muz_comments is completed.
[2026-01-12 04:43:58][notice]Start processing db.
[2026-01-12 04:43:58][notice]Prepare to copy database.
[2026-01-12 04:43:58][notice]Copying muz_gglcptch_allowlist is completed.
[2026-01-12 04:44:01][notice]Start processing db.
[2026-01-12 04:44:01][notice]Prepare to copy database.
[2026-01-12 04:44:01][notice]Copying muz_icl_content_status is completed.
[2026-01-12 04:44:04][notice]Start processing db.
[2026-01-12 04:44:04][notice]Prepare to copy database.
[2026-01-12 04:44:04][notice]Copying muz_icl_core_status is completed.
[2026-01-12 04:44:06][notice]Start processing db.
[2026-01-12 04:44:06][notice]Prepare to copy database.
[2026-01-12 04:44:06][notice]Copying muz_icl_flags is completed.
[2026-01-12 04:44:09][notice]Start processing db.
[2026-01-12 04:44:09][notice]Prepare to copy database.
[2026-01-12 04:44:09][notice]Copying muz_icl_languages is completed.
[2026-01-12 04:44:12][notice]Start processing db.
[2026-01-12 04:44:12][notice]Prepare to copy database.
[2026-01-12 04:44:12][notice]Copying muz_icl_languages_translations is completed.
[2026-01-12 04:44:15][notice]Start processing db.
[2026-01-12 04:44:15][notice]Prepare to copy database.
[2026-01-12 04:44:15][notice]Copying muz_icl_locale_map is completed.
[2026-01-12 04:44:19][notice]Start processing db.
[2026-01-12 04:44:19][notice]Prepare to copy database.
[2026-01-12 04:44:19][notice]Copying muz_icl_message_status is completed.
[2026-01-12 04:44:22][notice]Start processing db.
[2026-01-12 04:44:22][notice]Prepare to copy database.
[2026-01-12 04:44:22][notice]Copying muz_icl_mo_files_domains is completed.
[2026-01-12 04:44:25][notice]Start processing db.
[2026-01-12 04:44:25][notice]Prepare to copy database.
[2026-01-12 04:44:25][notice]Copying muz_icl_node is completed.
[2026-01-12 04:44:28][notice]Start processing db.
[2026-01-12 04:44:28][notice]Prepare to copy database.
[2026-01-12 04:44:28][notice]Copying muz_icl_reminders is completed.
[2026-01-12 04:44:31][notice]Start processing db.
[2026-01-12 04:44:31][notice]Prepare to copy database.
[2026-01-12 04:44:31][notice]Copying muz_icl_string_batches is completed.
[2026-01-12 04:44:34][notice]Start processing db.
[2026-01-12 04:44:34][notice]Prepare to copy database.
[2026-01-12 04:44:34][notice]Copying muz_icl_string_packages is completed.
[2026-01-12 04:44:37][notice]Start processing db.
[2026-01-12 04:44:37][notice]Prepare to copy database.
[2026-01-12 04:44:37][notice]Copying muz_icl_string_pages is completed.
[2026-01-12 04:44:40][notice]Start processing db.
[2026-01-12 04:44:40][notice]Prepare to copy database.
[2026-01-12 04:44:40][notice]Copying muz_icl_string_positions is completed.
[2026-01-12 04:44:43][notice]Start processing db.
[2026-01-12 04:44:43][notice]Prepare to copy database.
[2026-01-12 04:44:43][notice]Copying muz_icl_string_status is completed.
[2026-01-12 04:44:46][notice]Start processing db.
[2026-01-12 04:44:46][notice]Prepare to copy database.
[2026-01-12 04:44:46][notice]Copying muz_icl_string_translations is completed.
[2026-01-12 04:44:49][notice]Start processing db.
[2026-01-12 04:44:49][notice]Prepare to copy database.
[2026-01-12 04:44:49][notice]Copying muz_icl_string_urls is completed.
[2026-01-12 04:44:52][notice]Start processing db.
[2026-01-12 04:44:52][notice]Prepare to copy database.
[2026-01-12 04:44:52][notice]Copying muz_icl_strings is completed.
[2026-01-12 04:44:55][notice]Start processing db.
[2026-01-12 04:44:55][notice]Prepare to copy database.
[2026-01-12 04:44:55][notice]Copying muz_icl_translate is completed.
[2026-01-12 04:44:58][notice]Start processing db.
[2026-01-12 04:44:58][notice]Prepare to copy database.
[2026-01-12 04:44:58][notice]Copying muz_icl_translate_job is completed.
[2026-01-12 04:45:01][notice]Start processing db.
[2026-01-12 04:45:01][notice]Prepare to copy database.
[2026-01-12 04:45:01][notice]Copying muz_icl_translation_batches is completed.
[2026-01-12 04:45:04][notice]Start processing db.
[2026-01-12 04:45:04][notice]Prepare to copy database.
[2026-01-12 04:45:04][notice]Copying muz_icl_translation_downloads is completed.
[2026-01-12 04:45:07][notice]Start processing db.
[2026-01-12 04:45:07][notice]Prepare to copy database.
[2026-01-12 04:45:07][notice]Copying muz_icl_translation_status is completed.
[2026-01-12 04:45:10][notice]Start processing db.
[2026-01-12 04:45:10][notice]Prepare to copy database.
[2026-01-12 04:45:10][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:10][notice]The next copying table info: {"name":"muz_icl_translations","create":1,"start":10000,"finished":0}
[2026-01-12 04:45:10][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:10][notice]The next copying table info: {"name":"muz_icl_translations","create":1,"start":20000,"finished":0}
[2026-01-12 04:45:11][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:11][notice]The next copying table info: {"name":"muz_icl_translations","create":1,"start":30000,"finished":0}
[2026-01-12 04:45:11][notice]Copying muz_icl_translations is completed.
[2026-01-12 04:45:13][notice]Start processing db.
[2026-01-12 04:45:13][notice]Prepare to copy database.
[2026-01-12 04:45:13][notice]Copying muz_links is completed.
[2026-01-12 04:45:16][notice]Start processing db.
[2026-01-12 04:45:16][notice]Prepare to copy database.
[2026-01-12 04:45:16][notice]Copying muz_options is completed.
[2026-01-12 04:45:20][notice]Start processing db.
[2026-01-12 04:45:20][notice]Prepare to copy database.
[2026-01-12 04:45:20][notice]Copying muz_pmxe_exports is completed.
[2026-01-12 04:45:23][notice]Start processing db.
[2026-01-12 04:45:23][notice]Prepare to copy database.
[2026-01-12 04:45:23][notice]Copying muz_pmxe_google_cats is completed.
[2026-01-12 04:45:26][notice]Start processing db.
[2026-01-12 04:45:26][notice]Prepare to copy database.
[2026-01-12 04:45:26][notice]Copying muz_pmxe_posts is completed.
[2026-01-12 04:45:29][notice]Start processing db.
[2026-01-12 04:45:29][notice]Prepare to copy database.
[2026-01-12 04:45:29][notice]Copying muz_pmxe_templates is completed.
[2026-01-12 04:45:32][notice]Start processing db.
[2026-01-12 04:45:32][notice]Prepare to copy database.
[2026-01-12 04:45:32][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:32][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":10000,"finished":0}
[2026-01-12 04:45:32][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:32][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":20000,"finished":0}
[2026-01-12 04:45:33][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:33][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":30000,"finished":0}
[2026-01-12 04:45:33][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:33][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":40000,"finished":0}
[2026-01-12 04:45:33][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:33][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":50000,"finished":0}
[2026-01-12 04:45:33][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:33][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":60000,"finished":0}
[2026-01-12 04:45:33][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:33][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":70000,"finished":0}
[2026-01-12 04:45:33][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:33][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":80000,"finished":0}
[2026-01-12 04:45:34][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:34][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":90000,"finished":0}
[2026-01-12 04:45:34][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:34][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":100000,"finished":0}
[2026-01-12 04:45:34][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:34][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":110000,"finished":0}
[2026-01-12 04:45:34][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:34][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":120000,"finished":0}
[2026-01-12 04:45:35][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:35][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":130000,"finished":0}
[2026-01-12 04:45:35][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:35][notice]The next copying table info: {"name":"muz_postmeta","create":1,"start":140000,"finished":0}
[2026-01-12 04:45:35][notice]Copying muz_postmeta is completed.
[2026-01-12 04:45:36][notice]Start processing db.
[2026-01-12 04:45:36][notice]Prepare to copy database.
[2026-01-12 04:45:37][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:37][notice]The next copying table info: {"name":"muz_posts","create":1,"start":10000,"finished":0}
[2026-01-12 04:45:38][notice]Copying muz_posts is completed.
[2026-01-12 04:45:39][notice]Start processing db.
[2026-01-12 04:45:39][notice]Prepare to copy database.
[2026-01-12 04:45:39][notice]Copying muz_rafflepress_contestants is completed.
[2026-01-12 04:45:42][notice]Start processing db.
[2026-01-12 04:45:42][notice]Prepare to copy database.
[2026-01-12 04:45:42][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:42][notice]The next copying table info: {"name":"muz_rafflepress_entries","create":1,"start":10000,"finished":0}
[2026-01-12 04:45:42][notice]Copying 10000 queries is completed.
[2026-01-12 04:45:42][notice]The next copying table info: {"name":"muz_rafflepress_entries","create":1,"start":20000,"finished":0}
[2026-01-12 04:45:43][notice]Copying muz_rafflepress_entries is completed.
[2026-01-12 04:45:46][notice]Start processing db.
[2026-01-12 04:45:46][notice]Prepare to copy database.
[2026-01-12 04:45:46][notice]Copying muz_rafflepress_giveaways is completed.
[2026-01-12 04:45:49][notice]Start processing db.
[2026-01-12 04:45:49][notice]Prepare to copy database.
[2026-01-12 04:45:49][notice]Copying muz_rafflepress_polls is completed.
[2026-01-12 04:45:52][notice]Start processing db.
[2026-01-12 04:45:52][notice]Prepare to copy database.
[2026-01-12 04:45:52][notice]Copying muz_rank_math_internal_links is completed.
[2026-01-12 04:45:55][notice]Start processing db.
[2026-01-12 04:45:55][notice]Prepare to copy database.
[2026-01-12 04:45:55][notice]Copying muz_rank_math_internal_meta is completed.
[2026-01-12 04:45:58][notice]Start processing db.
[2026-01-12 04:45:58][notice]Prepare to copy database.
[2026-01-12 04:45:58][notice]Copying muz_redirection_404 is completed.
[2026-01-12 04:46:01][notice]Start processing db.
[2026-01-12 04:46:01][notice]Prepare to copy database.
[2026-01-12 04:46:01][notice]Copying muz_redirection_groups is completed.
[2026-01-12 04:46:04][notice]Start processing db.
[2026-01-12 04:46:04][notice]Prepare to copy database.
[2026-01-12 04:46:04][notice]Copying muz_redirection_items is completed.
[2026-01-12 04:46:07][notice]Start processing db.
[2026-01-12 04:46:07][notice]Prepare to copy database.
[2026-01-12 04:46:07][notice]Copying muz_redirection_logs is completed.
[2026-01-12 04:46:11][notice]Start processing db.
[2026-01-12 04:46:11][notice]Prepare to copy database.
[2026-01-12 04:46:11][notice]Copying muz_redirects is completed.
[2026-01-12 04:46:14][notice]Start processing db.
[2026-01-12 04:46:14][notice]Prepare to copy database.
[2026-01-12 04:46:14][notice]Copying muz_sgs_log_events is completed.
[2026-01-12 04:46:17][notice]Start processing db.
[2026-01-12 04:46:17][notice]Prepare to copy database.
[2026-01-12 04:46:17][notice]Copying muz_sgs_log_visitors is completed.
[2026-01-12 04:46:21][notice]Start processing db.
[2026-01-12 04:46:21][notice]Prepare to copy database.
[2026-01-12 04:46:21][notice]Copying muz_smush_dir_images is completed.
[2026-01-12 04:46:24][notice]Start processing db.
[2026-01-12 04:46:24][notice]Prepare to copy database.
[2026-01-12 04:46:25][notice]Copying 10000 queries is completed.
[2026-01-12 04:46:25][notice]The next copying table info: {"name":"muz_term_relationships","create":1,"start":10000,"finished":0}
[2026-01-12 04:46:25][notice]Copying muz_term_relationships is completed.
[2026-01-12 04:46:28][notice]Start processing db.
[2026-01-12 04:46:28][notice]Prepare to copy database.
[2026-01-12 04:46:28][notice]Copying muz_term_taxonomy is completed.
[2026-01-12 04:46:31][notice]Start processing db.
[2026-01-12 04:46:31][notice]Prepare to copy database.
[2026-01-12 04:46:31][notice]Copying muz_termmeta is completed.
[2026-01-12 04:46:34][notice]Start processing db.
[2026-01-12 04:46:34][notice]Prepare to copy database.
[2026-01-12 04:46:34][notice]Copying muz_terms is completed.
[2026-01-12 04:46:37][notice]Start processing db.
[2026-01-12 04:46:37][notice]Prepare to copy database.
[2026-01-12 04:46:37][notice]Copying muz_toolset_associations is completed.
[2026-01-12 04:46:41][notice]Start processing db.
[2026-01-12 04:46:41][notice]Prepare to copy database.
[2026-01-12 04:46:41][notice]Copying muz_toolset_connected_elements is completed.
[2026-01-12 04:46:45][notice]Start processing db.
[2026-01-12 04:46:45][notice]Prepare to copy database.
[2026-01-12 04:46:45][notice]Copying muz_toolset_post_guid_id is completed.
[2026-01-12 04:46:49][notice]Start processing db.
[2026-01-12 04:46:49][notice]Prepare to copy database.
[2026-01-12 04:46:49][notice]Copying muz_toolset_relationships is completed.
[2026-01-12 04:46:53][notice]Start processing db.
[2026-01-12 04:46:53][notice]Prepare to copy database.
[2026-01-12 04:46:53][notice]Copying muz_toolset_type_sets is completed.
[2026-01-12 04:46:57][notice]Start processing db.
[2026-01-12 04:46:57][notice]Prepare to copy database.
[2026-01-12 04:46:57][notice]Copying muz_usermeta is completed.
[2026-01-12 04:47:00][notice]Start processing db.
[2026-01-12 04:47:00][notice]Prepare to copy database.
[2026-01-12 04:47:00][notice]Copying muz_users is completed.
[2026-01-12 04:47:04][notice]Start processing db.
[2026-01-12 04:47:04][notice]Prepare to copy database.
[2026-01-12 04:47:04][notice]Copying muz_vxcf_mailchimp is completed.
[2026-01-12 04:47:08][notice]Start processing db.
[2026-01-12 04:47:08][notice]Prepare to copy database.
[2026-01-12 04:47:08][notice]Copying muz_vxcf_mailchimp_accounts is completed.
[2026-01-12 04:47:12][notice]Start processing db.
[2026-01-12 04:47:12][notice]Prepare to copy database.
[2026-01-12 04:47:12][notice]Copying muz_vxcf_mailchimp_log is completed.
[2026-01-12 04:47:16][notice]Start processing db.
[2026-01-12 04:47:16][notice]Prepare to copy database.
[2026-01-12 04:47:16][notice]Copying muz_wc_admin_note_actions is completed.
[2026-01-12 04:47:21][notice]Start processing db.
[2026-01-12 04:47:21][notice]Prepare to copy database.
[2026-01-12 04:47:21][notice]Copying muz_wc_admin_notes is completed.
[2026-01-12 04:47:25][notice]Start processing db.
[2026-01-12 04:47:25][notice]Prepare to copy database.
[2026-01-12 04:47:25][notice]Copying muz_wc_category_lookup is completed.
[2026-01-12 04:47:29][notice]Start processing db.
[2026-01-12 04:47:29][notice]Prepare to copy database.
[2026-01-12 04:47:29][notice]Copying muz_wc_customer_lookup is completed.
[2026-01-12 04:47:33][notice]Start processing db.
[2026-01-12 04:47:33][notice]Prepare to copy database.
[2026-01-12 04:47:33][notice]Copying muz_wc_download_log is completed.
[2026-01-12 04:47:37][notice]Start processing db.
[2026-01-12 04:47:37][notice]Prepare to copy database.
[2026-01-12 04:47:37][notice]Copying muz_wc_order_addresses is completed.
[2026-01-12 04:47:41][notice]Start processing db.
[2026-01-12 04:47:41][notice]Prepare to copy database.
[2026-01-12 04:47:41][notice]Copying muz_wc_order_coupon_lookup is completed.
[2026-01-12 04:47:45][notice]Start processing db.
[2026-01-12 04:47:45][notice]Prepare to copy database.
[2026-01-12 04:47:45][notice]Copying muz_wc_order_operational_data is completed.
[2026-01-12 04:47:49][notice]Start processing db.
[2026-01-12 04:47:49][notice]Prepare to copy database.
[2026-01-12 04:47:49][notice]Copying muz_wc_order_product_lookup is completed.
[2026-01-12 04:47:53][notice]Start processing db.
[2026-01-12 04:47:53][notice]Prepare to copy database.
[2026-01-12 04:47:53][notice]Copying muz_wc_order_stats is completed.
[2026-01-12 04:47:57][notice]Start processing db.
[2026-01-12 04:47:57][notice]Prepare to copy database.
[2026-01-12 04:47:57][notice]Copying muz_wc_order_tax_lookup is completed.
[2026-01-12 04:48:01][notice]Start processing db.
[2026-01-12 04:48:01][notice]Prepare to copy database.
[2026-01-12 04:48:01][notice]Copying muz_wc_orders is completed.
[2026-01-12 04:48:06][notice]Start processing db.
[2026-01-12 04:48:06][notice]Prepare to copy database.
[2026-01-12 04:48:06][notice]Copying muz_wc_orders_meta is completed.
[2026-01-12 04:48:09][notice]Start processing db.
[2026-01-12 04:48:09][notice]Prepare to copy database.
[2026-01-12 04:48:09][notice]Copying muz_wc_product_attributes_lookup is completed.
[2026-01-12 04:48:13][notice]Start processing db.
[2026-01-12 04:48:13][notice]Prepare to copy database.
[2026-01-12 04:48:13][notice]Copying muz_wc_product_download_directories is completed.
[2026-01-12 04:48:17][notice]Start processing db.
[2026-01-12 04:48:17][notice]Prepare to copy database.
[2026-01-12 04:48:17][notice]Copying muz_wc_product_meta_lookup is completed.
